driver_id,total_trips,duration_minutes_mean,duration_minutes_std,total_driving_time_minutes,distance_miles_mean,distance_miles_std,total_distance_miles,average_speed_mph_mean,average_speed_mph_std,max_speed_mph_mean,max_speed_mph_max,harsh_braking_events_mean,harsh_braking_events_sum,harsh_acceleration_events_mean,harsh_acceleration_events_sum,sharp_cornering_events_mean,sharp_cornering_events_sum,total_harsh_events_mean,total_harsh_events_sum,harsh_events_per_mile_mean,harsh_events_per_minute_mean,phone_usage_seconds_mean,phone_usage_seconds_sum,phone_usage_percent_mean,phone_usage_flag_mean,excessive_phone_use_mean,speeding_percent_mean,speed_variance_mean,speed_ratio_mean,high_speed_flag_mean,excessive_speed_flag_mean,night_driving_mean,rush_hour_mean,high_risk_time_mean,long_trip_flag_mean,short_trip_flag_mean,extended_duration_flag_mean,trip_efficiency_mean,data_quality_score_mean,gps_accuracy_avg_mean,low_quality_data_mean,poor_gps_accuracy_mean,avg_trips_per_day,avg_miles_per_trip,avg_duration_per_trip,harsh_driving_intensity,speed_risk_score,distraction_risk_score,timing_risk_score,composite_risk_score,risk_category,high_mileage_driver,frequent_driver,consistent_driver
0afb64b110b6f917,11,26.1364,18.2651,287.5,20.8136,15.9215,228.95,50.3091,4.6363,58.0818,65.2,4.5455,50,1.9091,21,1.8182,20,8.2727,91,0.391,0.3107,10.0909,111,0.7607,0.2727,0.0,0.2921,7.7727,1.1635,0.0,0.0,0.2727,0.5455,0.8182,0.0909,0.0,0.0,0.7776,0.9213,14.4096,0.0909,0.8182,0.36666666666666664,20.813636363636363,26.136363636363637,8.2728,0.11684000000000001,1.5214,9.5455,85.432852,Very High,0,0,1
0aff649479a9e7b3,12,28.8583,15.0354,346.3,16.1567,11.7699,193.88,30.025,3.5335,40.5333,54.3,1.8333,22,1.4167,17,0.4167,5,3.6667,44,0.2252,0.115,1.6667,20,0.1454,0.0833,0.0,0.0865,10.5083,1.3729,0.0,0.0,0.3333,0.3333,0.6667,0.0,0.0833,0.0,0.5294,0.8736,14.3757,0.25,0.6667,0.4,16.156666666666666,28.858333333333334,3.6667,0.0346,0.2908,8.3325,38.48928,High,0,0,1
0c081af0715f6d6f,15,33.18,21.7835,497.7,19.328,11.4037,289.92,37.52,4.5282,49.5933,61.9,0.8667,13,0.2667,4,0.6,9,1.7333,26,0.0939,0.0502,1.5333,23,0.253,0.0667,0.0,0.0205,12.0733,1.3246,0.0,0.0,0.2,0.5333,0.7333,0.0,0.0667,0.0,0.6379,0.8825,18.0809,0.1333,0.8,0.5,19.328,33.18,1.7334,0.0082,0.506,8.333,19.256059999999998,Medium,0,0,1
0c2beff5002ef299,16,24.6875,13.5807,395.0,20.6762,11.9003,330.82,52.1062,4.0147,63.975,78.0,4.0,64,2.125,34,2.125,34,8.25,132,0.3838,0.3262,5.5,88,0.5959,0.25,0.0,0.3299,11.8688,1.2269,0.0,0.0,0.1875,0.75,0.9375,0.0,0.0,0.0,0.8313,0.883,15.9452,0.3125,0.875,0.5333333333333333,20.67625,24.6875,8.25,0.13196000000000002,1.1918,10.3125,85.197988,Very High,0,0,1
0c6711768028e1dd,12,22.7667,12.7796,273.2,14.135,6.9202,169.62,36.6583,4.0749,46.9917,65.3,4.25,51,3.0833,37,1.9167,23,9.25,111,0.6626,0.4204,7.6667,92,0.525,0.1667,0.0,0.3743,10.3333,1.2797,0.0,0.0,0.25,0.5833,0.8333,0.0,0.0833,0.0,0.6329,0.9069,13.6812,0.1667,0.8333,0.4,14.135,22.766666666666666,9.25,0.14972000000000002,1.05,9.583,94.98651600000001,Very High,0,0,1
0c7d628d7782cde7,12,36.8083,19.9346,441.7,19.4183,13.7944,233.02,34.9583,6.0915,45.9417,72.3,1.9167,23,1.4167,17,0.5,6,3.8333,46,0.206,0.0962,0.0,0,0.0,0.0,0.0,0.0858,10.9833,1.3421,0.0,0.0,0.0833,0.5833,0.6667,0.0,0.1667,0.0,0.503,0.9039,12.1565,0.0833,0.5833,0.4,19.418333333333333,36.80833333333333,3.8334,0.03432,0.0,7.0825000000000005,39.760796,High,0,0,1
0cbc28cab8376a0c,17,27.4176,14.6581,466.1,15.9994,7.7891,271.99,39.0235,4.2013,49.9824,72.7,0.7059,12,0.4706,8,0.4118,7,1.5882,27,0.1108,0.065,0.4706,8,0.0459,0.0588,0.0,0.0217,10.9588,1.2782,0.0,0.0,0.1765,0.7059,0.8824,0.0,0.0,0.0,0.611,0.8937,15.5695,0.1176,0.7647,0.5666666666666667,15.999411764705883,27.41764705882353,1.5882999999999998,0.00868,0.0918,9.706499999999998,17.872804,Medium,0,0,1
0d590cced7459fdf,20,33.315,15.7744,666.3,27.957,15.497,559.14,51.405,5.5059,59.795,72.6,5.45,109,3.75,75,2.2,44,11.4,228,0.4374,0.3405,4.0,80,0.1826,0.25,0.0,0.4543,8.39,1.1656,0.0,0.0,0.1,0.7,0.8,0.05,0.0,0.0,0.8192,0.9094,14.516,0.15,0.7,0.6666666666666666,27.957,33.315,11.399999999999999,0.18172,0.3652,8.5,115.93711599999999,Very High,0,0,1
0dcdb53f53659ba6,22,24.7136,10.2595,543.7,13.7086,6.9896,301.59,37.8773,5.5637,48.4545,70.7,0.8636,19,0.9545,21,0.5909,13,2.4091,53,0.1792,0.0975,5.6818,125,0.5853,0.1364,0.0,0.081,10.5773,1.285,0.0,0.0,0.0909,0.7273,0.8182,0.0,0.0455,0.0,0.5421,0.8724,13.6173,0.1818,0.6818,0.7333333333333333,13.708636363636362,24.713636363636365,2.409,0.032400000000000005,1.1706,8.6365,26.412319999999998,High,0,0,1
0df027498bd2b273,8,35.775,11.4124,286.2,16.2138,7.3345,129.71,25.025,2.9553,36.0875,63.7,1.5,12,1.0,8,1.0,8,3.5,28,0.2363,0.0951,1.5,12,0.0992,0.125,0.0,0.0701,11.0625,1.4353,0.0,0.0,0.125,0.25,0.375,0.0,0.0,0.0,0.4461,0.9107,12.1189,0.0,0.875,0.26666666666666666,16.21375,35.775,3.5,0.02804,0.1984,4.375,35.982612,High,0,0,1
0ee107d56f8daadb,14,21.9429,13.3462,307.2,12.1529,7.8021,170.14,37.1857,3.5968,45.7857,56.6,2.7857,39,2.7857,39,1.7857,25,7.3571,103,0.6161,0.31,8.5714,120,1.9624,0.2857,0.0714,0.3497,8.6,1.2345,0.0,0.0,0.0714,0.5714,0.6429,0.0,0.2857,0.0,0.5544,0.9105,12.5403,0.1429,0.6429,0.4666666666666667,12.152857142857142,21.942857142857143,7.3571,0.13988,5.3528,6.785,77.64636399999999,Very High,0,0,1
0ee3bfd7d64ad85c,19,26.9632,18.7073,512.3,10.1974,7.4627,193.75,24.4895,4.3405,35.2947,57.4,0.7895,15,1.3684,26,0.6316,12,2.7895,53,0.3077,0.1189,4.3158,82,0.1391,0.1579,0.0,0.0672,10.8053,1.4358,0.0,0.0,0.2105,0.6842,0.8947,0.0,0.3158,0.0,0.4226,0.8905,14.7107,0.1579,0.6316,0.6333333333333333,10.197368421052632,26.963157894736838,2.7895000000000003,0.02688,0.2782,9.999500000000001,30.042064000000003,High,0,0,1
0ee739434f615436,18,32.45,17.3692,584.1,30.6472,18.0789,551.65,57.1556,3.8593,66.2556,83.0,5.3889,97,4.2778,77,3.5,63,13.1667,237,0.4582,0.4202,8.3889,151,0.4173,0.2778,0.0,0.2617,9.1,1.1625,0.0556,0.0,0.2222,0.6667,0.8889,0.1667,0.0,0.0,0.9441,0.8879,16.2453,0.2222,0.8333,0.6,30.647222222222222,32.45,13.166699999999999,1.7726799999999998,0.8346,10.0,134.61610399999998,Very High,0,0,1
0f25345ba51fbe76,15,28.7267,19.1561,430.9,17.6547,12.8998,264.82,36.7467,5.5613,49.5067,69.3,4.0667,61,3.6,54,2.6667,40,10.3333,155,0.5837,0.3438,2.8667,43,0.2763,0.1333,0.0,0.3617,12.76,1.3478,0.0,0.0,0.1333,0.7333,0.8667,0.0667,0.0667,0.0,0.6449,0.906,14.312,0.2,0.8,0.5,17.654666666666667,28.726666666666667,10.333400000000001,0.14468,0.5526,9.3325,105.520204,Very High,0,0,1
0f2b614adb14fbfb,12,35.4583,14.2048,425.5,21.9392,12.8097,263.27,37.75,5.5944,50.3917,73.2,1.3333,16,1.9167,23,0.9167,11,4.1667,50,0.2743,0.1269,0.0,0,0.0,0.0,0.0,0.0825,12.6417,1.3584,0.0,0.0,0.3333,0.4167,0.75,0.0,0.0,0.0,0.5832,0.8698,14.9671,0.1667,0.75,0.4,21.939166666666665,35.458333333333336,4.1667,0.033,0.0,9.1665,43.5102,High,0,0,1
0f7146859a725257,12,33.9167,14.7058,407.0,32.92,14.715,395.04,58.8583,5.3286,67.2083,89.4,5.6667,68,4.75,57,3.3333,40,13.75,165,0.4194,0.4065,7.25,87,0.283,0.4167,0.0,0.3474,8.35,1.1394,0.0833,0.0,0.25,0.75,1.0,0.0833,0.0,0.0,0.971,0.919,16.8132,0.1667,0.6667,0.4,32.92,33.916666666666664,13.749999999999998,2.63796,0.566,11.25,140.82438799999997,Very High,0,0,1
0fcfc3e5c5adecf9,12,30.0083,18.2946,360.1,17.32,10.6786,207.84,36.3583,4.8713,47.0167,67.8,1.25,15,1.5,18,1.1667,14,3.9167,47,0.2525,0.1298,3.6667,44,0.1606,0.1667,0.0,0.0897,10.6583,1.2918,0.0,0.0,0.25,0.5,0.75,0.0,0.25,0.0,0.5897,0.8802,13.9385,0.1667,0.5833,0.4,17.32,30.008333333333336,3.9167,0.03588,0.3212,8.75,41.088364000000006,High,0,0,1
0fd30da6e05a8b5c,11,24.3818,16.1656,268.2,12.9527,7.5765,142.48,33.4182,5.7463,43.4818,69.4,0.6364,7,0.3636,4,0.4545,5,1.4545,16,0.1411,0.0759,0.0,0,0.0,0.0,0.0,0.0164,10.0636,1.3089,0.0,0.0,0.3636,0.5455,0.9091,0.0,0.0,0.0,0.5828,0.8786,18.2789,0.2727,0.8182,0.36666666666666664,12.952727272727271,24.38181818181818,1.4545,0.006560000000000001,0.0,10.908999999999999,16.728768,Medium,0,0,1
10014e2b00fc0361,19,25.6474,15.661,487.3,22.6858,16.4383,431.03,50.2368,6.487,58.1263,77.4,3.5789,68,3.9474,75,2.2632,43,9.7895,186,0.4724,0.3835,2.9474,56,0.2819,0.1579,0.0,0.432,7.8895,1.1565,0.0,0.0,0.1579,0.6316,0.7895,0.1053,0.0,0.0,0.8389,0.9189,15.823,0.1053,0.7895,0.6333333333333333,22.68578947368421,25.647368421052633,9.7895,0.1728,0.5638,8.6845,99.96564000000001,Very High,0,0,1
10248223d6703557,14,32.5857,19.2382,456.2,13.5036,9.3983,189.05,22.7429,5.3529,33.2929,46.0,0.9286,13,0.5,7,0.2857,4,1.7143,24,0.1352,0.0482,0.5,7,0.0189,0.0714,0.0,0.0164,10.55,1.4859,0.0,0.0,0.2857,0.5,0.7857,0.0,0.0,0.0,0.4429,0.9057,21.0805,0.1429,0.9286,0.4666666666666667,13.50357142857143,32.58571428571428,1.7143,0.006560000000000001,0.0378,9.285499999999999,19.020968,Medium,0,0,1
104219d43de9447c,15,39.0267,19.7598,585.4,23.57,9.5804,353.55,41.2533,4.9126,50.18,68.3,2.8667,43,1.8,27,1.7333,26,6.4,96,0.2675,0.1625,0.7333,11,0.0349,0.0667,0.0,0.0773,8.9267,1.2084,0.0,0.0,0.3333,0.5333,0.8667,0.0,0.0,0.0,0.627,0.9064,12.8322,0.0667,0.6,0.5,23.57,39.026666666666664,6.3999999999999995,0.03092,0.0698,10.3325,66.110676,Very High,0,0,1
1059a89b0ccfbbfe,12,32.6583,15.9071,391.9,18.9192,10.5809,227.03,38.6917,4.8156,50.55,66.6,1.9167,23,2.0,24,0.9167,11,4.8333,58,0.2571,0.1388,5.5833,67,0.2905,0.1667,0.0,0.0859,11.8583,1.3146,0.0,0.0,0.0833,0.5833,0.6667,0.0,0.1667,0.0,0.5658,0.9088,14.3199,0.0833,0.9167,0.4,18.919166666666666,32.65833333333333,4.8334,0.03436,0.581,7.0825000000000005,50.051308000000006,Very High,0,0,1
107e5eb99762be4e,13,24.3308,15.2997,316.3,13.7592,10.1288,178.87,32.2923,5.0004,39.2538,50.5,4.1538,54,3.0769,40,2.1538,28,9.3846,122,0.7993,0.3987,8.0,104,0.7782,0.3846,0.0,0.3325,6.9615,1.2238,0.0,0.0,0.3846,0.5385,0.9231,0.0,0.0,0.0,0.5574,0.9093,12.6122,0.0769,0.6154,0.43333333333333335,13.75923076923077,24.33076923076923,9.384500000000001,0.133,1.5564,11.154,96.89390000000002,Very High,0,0,1
10da24bc7547df29,11,25.9455,18.3413,285.4,19.0418,16.5703,209.46,40.5545,3.1405,53.0364,88.0,1.4545,16,1.1818,13,0.5455,6,3.1818,35,0.2088,0.137,6.4545,71,0.1994,0.1818,0.0,0.0849,12.4818,1.3075,0.0909,0.0,0.0,1.0,1.0,0.0909,0.0,0.0,0.7116,0.9401,15.9064,0.0,0.7273,0.36666666666666664,19.041818181818183,25.94545454545454,3.1818,2.76096,0.3988,10.0,34.845687999999996,High,0,0,1
110737eb3a611ce1,14,28.75,15.0953,402.5,22.9121,12.9788,320.77,44.2786,4.5801,60.8071,87.4,1.1429,16,0.9286,13,1.0,14,3.0714,43,0.1401,0.1093,1.0714,15,0.1313,0.0714,0.0,0.0851,16.5286,1.369,0.1429,0.0,0.2143,0.6429,0.8571,0.0,0.0714,0.0,0.7769,0.8938,14.328,0.2143,0.7143,0.4666666666666667,22.912142857142857,28.75,3.0715,4.32104,0.2626,9.6435,34.071312,High,0,0,1
113bbf7b46c1142d,11,28.6818,16.3093,315.5,21.5991,11.9662,237.59,46.6636,4.9127,62.2818,80.0,1.4545,16,1.0,11,0.9091,10,3.3636,37,0.188,0.1416,4.7273,52,1.3131,0.0909,0.0909,0.1012,15.6182,1.3331,0.0,0.0,0.1818,0.6364,0.8182,0.0,0.0909,0.0,0.7632,0.908,12.0938,0.0909,0.5455,0.36666666666666664,21.599090909090908,28.681818181818183,3.3636,0.04048,4.4441999999999995,9.091,37.68844399999999,High,0,0,1
1141e34c4148b831,11,31.5909,21.1678,347.5,27.3909,20.3549,301.3,50.9182,6.5256,61.8636,90.9,5.8182,64,3.9091,43,3.0,33,12.7273,140,0.4478,0.3733,10.2727,113,1.3208,0.3636,0.0,0.3716,10.9455,1.2045,0.0909,0.0,0.3636,0.6364,1.0,0.0909,0.0909,0.0,0.8443,0.9243,14.2031,0.0,0.8182,0.36666666666666664,27.39090909090909,31.59090909090909,12.7273,2.8756399999999998,2.6416,11.818,131.820092,Very High,0,0,1
11616b5521256b0e,19,24.0158,14.5584,456.3,19.3479,12.5377,367.61,47.8,4.0198,61.0105,97.2,1.4211,27,1.3158,25,0.6316,12,3.3684,64,0.1889,0.1379,2.7895,53,0.2214,0.0526,0.0,0.0724,13.2105,1.2754,0.0526,0.0,0.1579,0.6842,0.8421,0.0,0.1053,0.0,0.7962,0.9242,14.0372,0.1053,0.7895,0.6333333333333333,19.347894736842107,24.01578947368421,3.3685000000000005,1.6069600000000002,0.4428,9.2105,36.230588000000004,High,0,0,1
11aea850d0691196,6,24.95,15.3177,149.7,12.8267,8.2711,76.96,33.5167,3.6406,46.3167,79.5,2.0,12,1.0,6,1.3333,8,4.3333,26,0.3692,0.1948,16.6667,100,1.655,0.5,0.0,0.0348,12.8,1.3988,0.0,0.0,0.3333,0.5,0.8333,0.0,0.0,0.0,0.5065,0.9164,14.4865,0.0,0.5,0.2,12.826666666666666,24.95,4.3332999999999995,0.01392,3.31,9.9995,46.992076,High,0,0,1
1215932e0cdef5d2,19,34.7474,17.9245,660.2,24.4526,13.7976,464.6,41.9579,5.0034,50.9316,67.9,1.8421,35,1.1579,22,1.3684,26,4.3684,83,0.2022,0.1405,0.8421,16,0.0568,0.0526,0.0,0.0804,8.9737,1.2131,0.0,0.0,0.1053,0.7895,0.8947,0.0526,0.0,0.0,0.7018,0.893,14.8228,0.2105,0.7368,0.6333333333333333,24.45263157894737,34.747368421052634,4.3684,0.03216,0.1136,9.474499999999999,45.645348000000006,High,0,0,1
124f80f3bb578d2f,18,31.0833,17.3755,559.5,26.4706,14.8473,476.47,52.4111,5.3252,61.4722,75.1,4.1667,75,3.6667,66,3.1111,56,10.9444,197,0.4048,0.3365,11.5556,208,1.1018,0.4444,0.0556,0.3589,9.0611,1.1753,0.0,0.0,0.0556,0.5,0.5556,0.0556,0.0,0.0,0.8615,0.9204,17.5452,0.0556,0.7778,0.6,26.470555555555556,31.083333333333332,10.9445,0.14356,3.3156,5.834,112.31266799999999,Very High,0,0,1
12a7f050f01f1789,19,28.3684,22.6309,539.0,12.5468,11.5091,238.39,32.9579,5.9126,43.9211,60.9,1.6316,31,1.3684,26,0.6316,12,3.6316,69,0.2793,0.1081,4.2632,81,0.2455,0.1579,0.0,0.0918,10.9632,1.3568,0.0,0.0,0.2105,0.4737,0.6842,0.0526,0.1579,0.0,0.4776,0.9186,13.4365,0.0526,0.7368,0.6333333333333333,12.546842105263158,28.36842105263158,3.6316,0.03672,0.491,7.8945,38.151416,High,0,0,1
131c4f95a405d4d8,14,22.6214,14.2404,316.7,12.6507,8.3725,177.11,29.25,5.3157,41.2357,63.2,3.6429,51,2.4286,34,2.2857,32,8.3571,117,0.7687,0.4001,10.7143,150,1.0551,0.3571,0.0714,0.246,11.9857,1.4352,0.0,0.0,0.2857,0.5,0.7857,0.0,0.2143,0.0,0.5794,0.9109,16.028,0.0714,0.5,0.4666666666666667,12.650714285714287,22.62142857142857,8.3572,0.0984,3.5382,9.285499999999999,87.22772,Very High,0,0,1
1344714e57feab61,14,35.7429,14.9196,500.4,34.7636,14.8608,486.69,54.9,5.2235,63.0214,80.2,4.9286,69,4.5714,64,2.7857,39,12.2857,172,0.3186,0.3082,12.7143,178,1.089,0.5,0.0,0.2725,8.1214,1.1458,0.0714,0.0,0.1429,0.7143,0.8571,0.2143,0.0,0.0,0.9649,0.9153,16.9723,0.0,0.8571,0.4666666666666667,34.76357142857143,35.74285714285714,12.2857,2.2510000000000003,2.178,9.2865,126.4786,Very High,0,0,1
1370ec533840e211,11,29.0636,14.0411,319.7,27.7691,13.6936,305.46,59.3,5.4675,69.8455,83.2,5.1818,57,3.0909,34,2.0909,23,10.3636,114,0.3943,0.3543,5.0,55,0.8036,0.1818,0.0,0.2832,10.5455,1.1811,0.0909,0.0,0.0909,0.3636,0.4545,0.0909,0.0909,0.0,0.9483,0.9057,14.0016,0.0,0.7273,0.36666666666666664,27.769090909090906,29.063636363636363,10.3636,2.84028,1.6072,4.999499999999999,106.291584,Very High,0,0,1
139d359e8270acb0,16,29.3062,19.9114,468.9,13.6344,11.4076,218.15,26.0938,4.249,35.6812,45.6,0.75,12,0.5625,9,0.4375,7,1.75,28,0.1127,0.0536,0.0,0,0.0,0.0,0.0,0.0242,9.5875,1.3913,0.0,0.0,0.25,0.5625,0.8125,0.0,0.1875,0.0,0.4618,0.8923,15.636,0.125,0.75,0.5333333333333333,13.634375,29.30625,1.75,0.009680000000000001,0.0,9.375,19.377904,Medium,0,0,1
1427a18f96636000,24,24.5083,19.2959,588.2,17.7996,16.0042,427.19,42.8125,5.1042,53.0167,71.2,3.9167,94,4.0417,97,1.8333,44,9.7917,235,0.6863,0.4522,2.5833,62,0.1249,0.125,0.0,0.3216,10.2042,1.2387,0.0,0.0,0.125,0.625,0.75,0.0833,0.0417,0.0,0.6998,0.8851,16.8457,0.1667,0.6667,0.8,17.799583333333334,24.508333333333336,9.791699999999999,0.12864,0.2498,8.125,99.70549199999998,Very High,0,0,1
147de6c6156192b0,23,20.5174,10.4519,471.9,13.173,7.1097,302.98,37.4696,6.6775,47.4217,72.2,0.3913,9,0.2174,5,0.2174,5,0.8261,19,0.0896,0.0497,0.3913,9,0.0708,0.087,0.0,0.0181,9.9522,1.2787,0.0,0.0,0.1739,0.5652,0.7391,0.0,0.087,0.0,0.6462,0.8946,12.7256,0.2174,0.5652,0.7666666666666667,13.17304347826087,20.517391304347825,0.8261000000000001,0.007240000000000001,0.1416,8.2605,9.986072000000002,Low,0,0,1
149461e25cea4cd4,17,27.2412,11.2196,463.1,16.82,6.6576,285.94,36.1765,3.5822,44.9176,54.9,4.1765,71,3.8235,65,2.4706,42,10.4706,178,0.661,0.3861,8.5294,145,0.7733,0.2941,0.0,0.2716,8.7412,1.2499,0.0,0.0,0.1176,0.7059,0.8235,0.0,0.0,0.0,0.6333,0.8849,13.0957,0.1765,0.5882,0.5666666666666667,16.82,27.241176470588236,10.470600000000001,0.10864000000000001,1.5466,8.822999999999999,107.27649200000002,Very High,0,0,1
14ccfc6bd19bfdb9,10,21.44,13.03,214.4,15.009,11.6154,150.09,38.39,4.7606,46.1,55.3,0.6,6,1.1,11,0.6,6,2.3,23,0.1788,0.1141,0.0,0,0.0,0.0,0.0,0.085,7.71,1.2146,0.0,0.0,0.3,0.6,0.9,0.0,0.2,0.0,0.6452,0.9218,15.5835,0.1,0.7,0.3333333333333333,15.009,21.44,2.3000000000000003,0.034,0.0,10.5,25.110200000000006,High,0,0,1
14d101a384b4ce49,17,39.6824,16.3691,674.6,23.4924,12.1676,399.37,35.6,7.12,45.5412,77.9,5.1765,88,3.6471,62,4.3529,74,13.1765,224,0.656,0.3334,4.8824,83,0.169,0.1765,0.0,0.3122,9.9412,1.2824,0.0,0.0,0.1765,0.6471,0.8235,0.0,0.0,0.0,0.6071,0.8958,13.0638,0.1765,0.7059,0.5666666666666667,23.49235294117647,39.682352941176475,13.176499999999999,0.12487999999999999,0.338,9.118500000000001,133.795164,Very High,0,0,1
14df285ced6a687c,17,30.5824,12.5111,519.9,14.7135,5.9317,250.13,28.7588,4.131,40.2235,54.2,0.8824,15,0.4118,7,0.1176,2,1.4118,24,0.0978,0.0448,0.0,0,0.0,0.0,0.0,0.0211,11.4647,1.4139,0.0,0.0,0.1176,0.5294,0.6471,0.0,0.1176,0.0,0.4846,0.902,18.1991,0.1176,1.0,0.5666666666666667,14.713529411764705,30.58235294117647,1.4118,0.008440000000000001,0.0,7.058,15.532131999999999,Medium,0,0,1
15ae50f9bc1300f4,10,35.32,19.9197,353.2,29.72,18.6244,297.2,52.5,3.6277,65.41,78.6,1.3,13,1.3,13,0.8,8,3.4,34,0.0943,0.0773,6.7,67,0.472,0.3,0.0,0.0836,12.91,1.2487,0.0,0.0,0.3,0.6,0.9,0.2,0.0,0.0,0.8207,0.8141,18.8249,0.4,1.0,0.3333333333333333,29.72,35.32,3.4000000000000004,0.03344,0.944,10.5,36.582032000000005,High,0,0,1
15c8d222faa0b7d9,19,27.8684,12.8359,529.5,20.2074,12.328,383.94,45.8895,3.6451,58.9158,78.5,1.8421,35,1.0526,20,0.5263,10,3.4211,65,0.1975,0.1269,0.1053,2,0.0166,0.0526,0.0,0.1028,13.0263,1.2852,0.0,0.0,0.0,0.7368,0.7368,0.0526,0.0,0.0,0.7222,0.9149,11.5253,0.0526,0.5789,0.6333333333333333,20.20736842105263,27.86842105263158,3.4210000000000003,0.041120000000000004,0.0332,7.368,35.71253599999999,High,0,0,1
161fdcc81f7171d8,17,31.0647,17.8887,528.1,16.2976,13.7512,277.06,31.3588,3.6997,41.1706,56.0,0.8824,15,0.4706,8,0.3529,6,1.7059,29,0.1062,0.0576,2.1176,36,0.2558,0.0588,0.0,0.025,9.8118,1.3163,0.0,0.0,0.1765,0.7059,0.8824,0.0588,0.1765,0.0,0.5013,0.9198,11.6679,0.1176,0.4706,0.5666666666666667,16.29764705882353,31.064705882352943,1.7059,0.010000000000000002,0.5116,9.706499999999998,19.2591,Medium,0,0,1
166d45e659f92705,9,25.3889,20.8519,228.5,14.4411,13.6329,129.97,33.1222,6.7792,43.6667,54.9,1.5556,14,0.6667,6,0.7778,7,3.0,27,0.215,0.1238,5.2222,47,1.0486,0.1111,0.0,0.097,10.5444,1.3364,0.0,0.0,0.1111,0.5556,0.6667,0.0,0.2222,0.0,0.5495,0.9005,13.2779,0.0,0.7778,0.3,14.44111111111111,25.38888888888889,3.0001,0.0388,2.0972,7.2225,32.50574,High,0,0,1
16a6c0862b6ab652,7,26.3286,21.2067,184.3,8.4271,5.8453,58.99,26.4714,6.5858,36.6429,52.5,1.2857,9,1.0,7,0.8571,6,3.1429,22,0.3025,0.1078,0.0,0,0.0,0.0,0.0,0.0873,10.1714,1.4011,0.0,0.0,0.2857,0.7143,1.0,0.0,0.4286,0.0,0.3546,0.8554,13.3668,0.2857,0.7143,0.23333333333333334,8.427142857142858,26.32857142857143,3.1428000000000003,0.03492,0.0,11.4285,33.72417600000001,High,0,0,1
178e96e941d0f567,12,33.9083,21.8957,406.9,15.23,12.3727,182.76,24.9083,7.1333,35.0167,47.8,0.5,6,0.6667,8,0.3333,4,1.5,18,0.149,0.0476,0.0,0,0.0,0.0,0.0,0.0163,10.1083,1.455,0.0,0.0,0.4167,0.4167,0.8333,0.0,0.1667,0.0,0.4301,0.8638,14.5654,0.25,0.6667,0.4,15.229999999999999,33.90833333333333,1.5,0.00652,0.0,10.4175,17.085456,Medium,0,0,1
17c5f819aefd5438,12,24.4333,10.6121,293.2,8.4683,4.9468,101.62,22.6667,4.9042,30.4417,44.7,1.3333,16,0.75,9,0.75,9,2.8333,34,0.0649,0.1087,4.0,48,0.3036,0.1667,0.0,0.079,7.775,1.3586,0.0,0.0,0.0833,0.75,0.8333,0.0,0.3333,0.0,0.3465,0.9067,14.2454,0.0833,0.75,0.4,8.468333333333334,24.433333333333334,2.8333,0.0316,0.6072,8.7495,30.395979999999998,High,0,0,1
17c6d3e6867f57c4,8,23.2,12.3944,185.6,14.9588,7.3113,119.67,35.9,4.1569,41.6875,54.4,1.625,13,0.875,7,0.875,7,3.375,27,0.2014,0.1349,4.375,35,0.2675,0.25,0.0,0.072,5.7875,1.1625,0.0,0.0,0.625,0.25,0.875,0.0,0.0,0.0,0.6671,0.9114,13.217,0.125,0.875,0.26666666666666666,14.95875,23.2,3.375,0.0288,0.535,11.875,36.40114,High,0,0,1
17cf4d51aa1bd3e3,12,29.2833,18.1141,351.4,13.7225,8.5212,164.67,33.3667,3.3024,42.0833,73.0,1.6667,20,1.1667,14,0.5833,7,3.4167,41,0.2582,0.1321,2.4167,29,0.0761,0.0833,0.0,0.083,8.7167,1.2565,0.0,0.0,0.3333,0.4167,0.75,0.0,0.25,0.0,0.4812,0.9138,13.138,0.0833,0.75,0.4,13.722499999999998,29.28333333333333,3.4167,0.0332,0.1522,9.1665,36.08636,High,0,0,1
17ffd059764612f6,20,34.485,20.1038,689.7,16.212,9.7894,324.24,29.66,4.3918,36.66,48.1,0.5,10,0.4,8,0.55,11,1.45,29,0.084,0.0376,0.0,0,0.0,0.0,0.0,0.0172,7.0,1.2461,0.0,0.0,0.25,0.6,0.85,0.0,0.15,0.0,0.496,0.9224,13.2953,0.05,0.65,0.6666666666666666,16.212,34.485,1.4500000000000002,0.006880000000000001,0.0,9.75,16.452064000000004,Medium,0,0,1
180fdcbd312155ec,10,29.85,13.112,298.5,19.693,17.0502,196.93,31.99,7.6161,41.11,53.4,1.2,12,1.3,13,0.4,4,2.9,29,0.4446,0.0918,7.5,75,0.5411,0.1,0.0,0.0696,9.12,1.3013,0.0,0.0,0.3,0.5,0.8,0.1,0.1,0.0,0.5746,0.8744,16.6778,0.2,1.0,0.3333333333333333,19.693,29.85,2.9,0.02784,1.0822,9.5,31.449451999999997,High,0,0,1
